-1.639348e+01,-8.948314e+00,6.398868e+00,-1.108645e+01,1.117762e+01,-4.193558e+00,-6.661379e+00,4.412189e+00,-5.803215e+00,-9.641753e-01,-8.872252e+00,-8.014058e+00,1.670312e+01,2.234877e-01,2.670901e-01,1.420965e+00,4.129707e+00,1.453788e+00,4.128560e+00,3.255612e+00,-1.706347e+00,-1.326175e+00,-2.944623e+00,-4.354315e+00,2.123890e+00,-1.037899e-01,4.985113e-01,4.387877e-01,6.341144e-01,-1.909507e+00,3.013722e-01,-2.729978e+00,-7.651160e-02,-1.315168e+00,-5.730245e-01,-1.202403e-01,-8.092569e-01,2.704411e+00,3.805626e-01,alegria
-1.826288e+01,-1.550183e+01,2.207426e-01,-1.152558e+01,1.125135e+01,1.250973e+00,-3.706810e+00,-5.078029e+00,-7.579824e+00,-3.107955e+00,-1.339992e+01,-3.465191e+00,1.660078e+01,2.491627e+00,2.235169e+00,8.003031e-01,-9.996284e-01,4.509224e-01,-3.324090e+00,1.848464e-01,-2.135198e+00,-2.226741e+00,-2.531614e+00,-3.924976e+00,5.438220e+00,6.616579e-01,6.655546e-01,9.342524e-01,-2.436355e-01,-2.944652e+00,-2.105914e-01,-3.552333e+00,-1.319174e+00,-1.248305e+00,1.504754e+00,2.072302e+00,7.090783e-01,1.539270e+00,3.748085e-01,alegria
-1.631891e+01,-7.283222e+00,1.070385e+01,5.810696e+00,2.342660e+01,4.391068e+00,5.534328e+00,-1.177039e+01,-1.197546e+01,-4.806595e+00,-1.554810e+01,9.457535e+00,1.698169e+01,3.191474e+00,3.640241e+00,-1.690957e+00,-9.824733e+00,-4.814595e-01,-9.618228e+00,-3.916321e+00,-6.649708e+00,1.493568e+00,2.614297e+00,-2.990200e+00,6.413548e+00,1.045689e+00,3.680103e-01,4.874845e-01,-9.734141e-01,-2.332988e+00,-1.073887e+00,-2.156602e+00,-1.752747e+00,-4.698756e-01,1.970562e+00,2.506481e+00,1.613685e+00,-7.685014e-01,1.940714e-01,alegria
-5.195871e+00,3.319089e+00,2.421021e+00,-2.893273e+01,8.645783e+00,-2.592475e+01,-1.287216e+01,-1.351664e+01,-1.009843e+01,-2.170244e+00,-1.517707e+01,1.051553e+01,2.012520e+01,2.537152e+00,3.861423e+00,-1.111453e+00,-6.946973e+00,-1.028317e+00,-6.981757e+00,-4.744147e+00,-5.009917e+00,5.516431e+00,6.945570e+00,1.397400e+00,3.426849e+00,9.938745e-01,-2.351297e-01,-7.424613e-01,-2.789073e-01,1.114055e+00,-9.012316e-01,7.856553e-01,2.428729e-01,6.934249e-01,8.060209e-01,7.700673e-01,5.563689e-01,-1.914644e+00,-7.549950e-02,alegria
-6.969612e+00,-1.575657e-01,-3.156055e+00,-5.150654e+01,1.007311e+01,-3.869684e+01,-2.166031e+01,-2.461705e+01,2.923927e+00,1.163846e+01,-2.293468e+01,1.706332e+01,2.016935e+01,2.040776e+00,1.891385e+00,-2.490227e+00,-4.561561e+00,-3.176029e+00,-4.825618e+00,-3.043625e+00,-2.618365e+00,4.655051e+00,4.849189e+00,1.052922e+00,-7.129319e-01,7.004589e-01,-1.797764e-01,-1.038371e+00,6.152783e-01,3.244473e+00,-7.160735e-01,1.325158e+00,1.818046e+00,2.083749e+00,-1.443775e+00,-2.337416e+00,-1.012118e+00,-1.714663e+00,-1.102949e-01,alegria
-1.025176e+01,2.424614e-01,1.593431e+00,-1.760183e+01,1.278651e+01,-1.211386e+01,-1.383023e+01,-2.370428e+01,1.255264e+01,2.339737e+01,-2.719627e+00,9.866159e+00,1.997632e+01,1.891328e+00,-6.027099e-01,-1.945980e-01,1.939061e+00,-2.707950e+00,-1.792119e+00,9.628628e-01,-6.837450e-01,2.226212e-01,2.012766e-01,-3.164692e+00,-5.717627e-01,4.567755e-01,-3.035764e-01,-3.473473e-01,1.838079e-01,1.535016e+00,-3.785945e-01,-1.022708e+00,1.397514e+00,1.352997e+00,-2.603646e+00,-4.388517e+00,-2.512650e+00,-7.684631e-01,-2.275587e-02,alegria
-3.587078e+00,3.712018e+00,-1.333490e+00,-2.266256e+01,5.476092e+00,-2.664247e+01,-9.204763e+00,-1.976839e+01,-2.573901e-02,6.655543e+00,-1.651221e+01,6.217562e+00,2.055842e+01,2.615505e+00,6.804544e-01,9.270069e-01,1.954618e+00,-3.222010e+00,-5.587258e+00,2.320403e+00,1.605952e+00,-3.078403e+00,-5.700636e+00,-5.769745e+00,-1.604594e-01,7.627642e-01,-1.327602e+00,1.359457e+00,-4.709292e-01,1.131366e+00,3.892310e-02,-1.334782e+00,1.504712e-01,4.769168e-01,-1.480510e+00,-3.503408e+00,-4.783444e-01,-8.564366e-01,1.123091e-02,alegria
2.569500e+00,-1.629252e+00,5.367485e-01,-3.365942e+01,-2.595461e+00,-4.091253e+01,-1.428562e+01,-1.935969e+01,-7.510489e+00,1.327596e+00,-3.421177e+01,1.307960e+01,2.221454e+01,7.319058e-01,2.730152e+00,-1.901031e+00,-2.529984e+00,-2.898299e+00,-1.171448e+01,-4.385890e-01,-3.570900e-01,-3.635070e+00,-9.722101e+00,-7.754514e+00,-6.917027e-01,8.489426e-01,-2.543200e+00,2.891895e+00,-1.696333e+00,1.690699e+00,1.813938e-01,1.036062e-01,-6.356817e-01,3.785634e-03,-4.887968e-01,-8.439522e-01,2.791740e+00,-1.949344e+00,-8.380868e-02,alegria
-3.027206e-01,4.180563e+00,2.007321e+00,-3.370465e+01,1.654041e+00,-5.223380e+01,-9.830596e+00,-1.875958e+01,-2.436527e+00,-5.829841e+00,-3.603733e+01,1.465431e+01,2.286406e+01,-4.017523e+00,7.022238e+00,-3.991657e+00,3.329791e+00,-2.886240e+00,-6.538350e+00,-1.590543e+00,-3.971085e-01,-8.186506e-01,-7.706162e+00,9.561108e-01,-4.935145e+00,5.605299e-01,-2.821941e+00,2.684050e+00,-1.589690e+00,3.141385e+00,-5.779992e-02,2.886466e+00,-8.857132e-01,2.743258e-01,-4.776070e-01,1.868279e+00,3.648389e+00,-2.329078e+00,-2.302848e-01,alegria
-8.234413e+00,1.365895e+01,-9.582129e+00,-2.473070e+01,2.060428e-01,-5.789059e+01,-1.571026e+01,-2.599414e+01,-4.417318e+00,-1.897044e+01,-3.172963e+01,2.189273e+00,2.306822e+01,-7.508156e+00,1.068587e+01,-6.216932e+00,9.704968e+00,-1.968867e+00,-7.985420e-01,-2.600726e-01,3.367134e-01,-3.351239e+00,-3.015721e+00,7.431081e+00,-7.931140e+00,1.388493e-01,-1.532264e+00,7.960084e-01,-1.559198e-02,3.518691e+00,2.032377e-01,4.730678e+00,-1.653706e-01,1.016674e+00,-1.144431e+00,3.620886e+00,2.273076e+00,-4.565191e-01,-2.554742e-01,alegria
-1.827274e+01,3.117911e+01,-1.623234e+01,-1.047796e+01,-1.035586e+01,-5.084518e+01,-1.644516e+01,-1.843671e+01,-5.665578e+00,-2.172625e+01,-1.297272e+01,-1.301300e+01,2.293423e+01,-7.374168e+00,1.012285e+01,-4.863492e+00,1.154407e+01,-3.975726e+00,3.387104e+00,-2.197422e+00,2.630680e+00,-5.608354e+00,2.875671e-01,4.879401e+00,-8.186132e+00,-3.361301e-02,5.675966e-01,-2.080044e+00,1.385805e+00,7.133830e-01,7.592338e-01,3.680268e+00,2.884684e-01,8.956881e-01,-1.310304e+00,2.891172e+00,-1.366625e+00,2.507353e+00,-1.853068e-01,alegria
-2.598627e+01,3.830084e+01,-2.142808e+01,3.252077e+00,-6.434847e+00,-4.559954e+01,-1.227870e+01,-1.783756e+01,-2.265216e+01,-5.802805e+00,-8.588670e+00,-1.274244e+01,2.287370e+01,-5.251091e+00,5.159890e+00,-1.543073e+00,1.095633e+01,-1.337367e+00,6.976182e+00,-9.620026e-01,3.212388e+00,-6.962373e+00,4.385465e+00,1.649221e+00,-1.348805e+00,-1.313568e-01,1.622694e+00,-3.759370e+00,2.352350e+00,-1.837377e+00,7.681702e-01,1.634617e+00,1.550753e-01,-3.027723e-01,2.051909e-01,1.059523e+00,-2.923781e+00,3.546687e+00,-1.043373e-01,alegria
-2.829763e+01,4.247384e+01,-1.638716e+01,1.002429e+01,-1.490414e+01,-4.144380e+01,-2.253348e+01,-9.684472e+00,-2.136087e+01,-1.097582e+01,-2.321081e+01,-1.881050e+01,2.279325e+01,-2.308072e+00,-6.149891e-01,6.004410e-01,6.271023e+00,5.941796e-01,7.975629e+00,2.027641e-01,2.643495e+00,-5.564605e+00,3.049103e+00,-2.986084e+00,4.310451e+00,-2.309013e-01,1.409778e+00,-3.515332e+00,1.824335e+00,-3.031109e+00,8.391625e-01,-6.046030e-01,2.099546e-01,-1.597103e+00,1.210309e+00,-5.071661e-01,-1.114061e+00,2.840013e+00,-4.741408e-02,alegria
-2.947742e+01,3.381103e+01,-1.722009e+01,1.979984e+01,-4.206647e+00,-2.771037e+01,-1.747611e+01,-1.430832e+01,-3.138153e+01,-2.418331e+00,-1.836448e+01,-1.656001e+00,2.248192e+01,-1.927733e+00,-2.742062e+00,2.812848e+00,3.154607e+00,-4.129687e-01,5.080280e+00,-6.847891e-01,-1.183556e+00,-2.347159e+00,9.011242e-01,-3.255080e+00,3.554002e+00,-2.841929e-01,1.053272e+00,-1.829588e+00,5.336806e-01,-3.406255e+00,-5.295209e-01,-3.120426e+00,-4.311828e-01,-1.340680e+00,1.886742e+00,-1.911372e+00,1.594359e-01,-1.088285e-01,4.035240e-02,alegria
-2.806752e+01,3.034907e+01,-1.533413e+01,1.260327e+01,-8.499059e+00,-1.991163e+01,-1.283264e+01,-6.983857e+00,-2.912391e+01,-8.172970e+00,-2.301523e+01,2.996027e+00,2.197562e+01,-1.986958e+00,-3.502841e+00,2.080222e+00,2.893879e-01,-2.421123e-01,1.312040e+00,-1.286255e+00,-3.156862e+00,-1.864415e+00,-5.060933e-01,1.761247e+00,3.562530e+00,-1.942654e-01,1.157252e+00,-9.116188e-01,-9.170061e-01,-2.860186e+00,-1.032658e+00,-4.415547e+00,-4.947180e-01,-9.698008e-02,2.169249e+00,-2.026703e+00,2.967460e-01,-1.654509e+00,1.545001e-01,alegria
-3.573999e+01,3.065292e+01,-7.890359e+00,1.773562e+01,-1.170223e+01,-3.096422e+01,-2.055307e+01,-2.510565e+01,-3.050644e+01,-2.698611e+00,-2.496185e+01,-5.875699e+00,2.186156e+01,-1.452909e-01,-2.544126e+00,3.854386e-01,-3.084121e+00,-3.566825e+00,-5.294151e+00,-2.373407e+00,-5.908321e-01,6.212408e-01,-3.393799e+00,7.273531e-02,-1.518987e+00,5.208721e-02,1.938414e+00,-1.249642e+00,-1.725794e+00,-3.104311e+00,8.405127e-02,-3.708476e+00,4.851331e-01,2.082706e+00,2.399663e+00,-1.675393e+00,-1.184610e+00,-9.979492e-01,2.204839e-01,alegria
-3.510114e+01,2.653869e+01,-1.065092e+01,1.250334e+01,-1.236691e+01,-3.325667e+01,-2.742628e+01,-2.007012e+01,-3.112050e+01,-1.336615e+01,-1.110588e+01,1.112000e+00,2.213211e+01,2.586967e+00,-5.272051e+00,-2.770885e+00,-4.910541e+00,-2.992184e+00,-8.914893e+00,-1.426517e+00,1.862232e+00,3.797442e+00,-4.936952e+00,-3.166262e+00,-1.425599e+00,3.734589e-01,1.932658e+00,-1.523943e+00,-1.018204e+00,-2.802689e+00,1.368327e+00,-1.832310e+00,1.077210e+00,2.463162e+00,2.336687e+00,-4.338845e-01,-2.710801e+00,-4.557446e-01,1.841317e-01,alegria
-2.668707e+01,2.299559e+01,-1.763450e+01,4.429202e+00,-2.010685e+01,-4.750860e+01,-2.204632e+01,-1.071935e+01,-2.727704e+01,-1.679074e+01,-2.395548e+01,-8.308922e+00,2.266411e+01,5.477374e+00,-8.105668e+00,-3.390568e+00,-9.766981e+00,1.382324e+00,-8.348630e+00,1.811007e+00,6.720429e+00,6.820227e+00,-5.260411e+00,-6.714377e+00,1.058320e+00,5.343643e-01,7.312824e-01,-1.243733e+00,5.161017e-01,-1.497987e+00,2.604193e+00,1.031133e+00,7.889615e-01,5.284333e-01,1.161975e+00,1.100948e+00,-1.075765e+00,4.592554e-01,4.654510e-02,alegria
-1.965915e+01,7.817476e+00,-2.431649e+01,-5.296222e+00,-1.925767e+01,-5.621391e+01,-1.921859e+01,-4.865845e+00,-1.175140e+01,-2.581167e+01,-3.934973e+01,-2.915354e+00,2.344164e+01,4.865001e+00,-8.341784e+00,-1.122797e+00,-1.038263e+01,4.124949e+00,-6.322268e+00,2.007587e+00,5.503317e+00,6.719527e+00,-1.742209e+00,-8.399200e+00,-4.846096e-03,4.852547e-01,-7.106680e-01,4.649182e-01,2.194064e+00,7.454487e-01,1.924543e+00,3.232216e+00,-4.493758e-01,-1.773807e+00,-9.082434e-01,2.268882e+00,1.767388e+00,-1.669808e-01,-1.257249e-01,alegria
-1.607411e+01,-5.148122e-01,-1.801042e+01,-2.219950e+01,-1.345235e+00,-6.122875e+01,-1.560188e+01,8.943633e-01,-6.089847e+00,-2.277791e+01,-4.441182e+01,1.429579e+00,2.387862e+01,2.372104e+00,-7.227923e+00,2.141903e+00,-7.838010e+00,5.895575e+00,-1.434797e+00,-1.456511e-01,2.307921e-01,4.970075e+00,5.135681e-01,-2.689622e+00,6.691365e-02,2.289148e-01,-1.458491e+00,2.073434e+00,2.724644e+00,3.096282e+00,2.953691e-02,3.958831e+00,-1.928685e+00,-3.350462e+00,-2.716021e+00,1.889977e+00,3.282262e+00,-1.258714e+00,-2.185251e-01,alegria
-1.608261e+01,-3.415018e+00,-1.607694e+01,-2.609544e+01,-1.122974e+00,-5.800793e+01,-2.061057e+01,1.639615e+00,-8.116463e+00,-1.908361e+01,-4.287371e+01,-3.781481e+00,2.395113e+01,5.862621e-01,-3.386333e+00,5.433197e+00,-2.147783e+00,4.373904e+00,3.789271e+00,-2.695066e+00,-3.761982e+00,1.813008e-01,3.520467e+00,3.658298e+00,-1.764799e+00,-1.024408e-01,-8.726980e-01,2.790666e+00,1.781981e+00,3.428329e+00,-1.098722e+00,3.428556e+00,-1.975905e+00,-2.236306e+00,-3.014111e+00,3.970713e-01,2.288104e+00,-1.184928e+00,-2.117552e-01,alegria
-1.661481e+01,-7.527780e+00,-1.104476e+01,-2.436124e+01,3.036765e-01,-5.378557e+01,-2.207859e+01,-1.281812e+01,-4.244132e+00,-1.758692e+01,-3.564159e+01,-7.541290e+00,2.355394e+01,3.242882e-01,-2.162231e-01,6.954654e+00,1.597008e+00,1.405531e+00,6.389755e+00,-5.481089e+00,-5.399233e+00,-3.490764e+00,1.558133e+00,3.668185e+00,-4.355275e+00,-2.644137e-01,8.172776e-02,2.644887e+00,-9.847560e-02,2.597579e+00,-1.232976e+00,1.777658e+00,-9.616314e-01,4.467182e-01,-1.634018e+00,-6.539254e-01,-3.718830e-01,-8.069044e-01,-1.360931e-01,alegria
-1.645749e+01,-5.607702e+00,-6.333318e-01,-1.495427e+01,1.787394e+00,-4.098914e+01,-2.945557e+01,-1.681951e+01,-1.176776e+01,-1.080482e+01,-2.544335e+01,-7.253917e+00,2.309177e+01,1.525419e+00,2.105699e+00,5.380731e+00,2.041511e+00,8.763592e-01,6.908235e+00,-5.204220e+00,-2.863199e+00,-4.120606e+00,-2.791351e-01,-1.375866e-01,-3.718393e+00,-3.268568e-01,6.032473e-01,1.788231e+00,-1.695130e+00,1.249025e+00,-5.355046e-01,-1.881571e-01,3.910433e-01,2.046103e+00,8.437389e-01,-1.248432e+00,-2.035017e+00,1.234715e-01,-4.498443e-02,alegria
-1.426523e+01,-4.995856e-01,9.041050e+00,-1.978505e+01,4.227234e+00,-3.778938e+01,-3.858482e+01,-1.687224e+01,-2.171802e+01,-1.912664e+01,-3.478608e+01,-1.861058e+01,2.298623e+01,2.311165e+00,3.250499e+00,1.675758e+00,3.055238e+00,1.479468e+00,5.894014e+00,-3.699232e+00,2.014991e+00,-1.049062e+00,-8.562578e-01,-2.651094e+00,-2.990812e+00,-3.393427e-01,4.630611e-01,8.736674e-01,-2.120537e+00,6.802717e-01,1.352005e-01,-1.313164e+00,1.553204e+00,1.656207e+00,2.218260e+00,2.175174e-01,-5.252962e-01,8.535157e-01,2.247891e-03,alegria
-9.630306e+00,3.599379e+00,7.838091e-01,-1.817598e+01,1.297043e+00,-3.146486e+01,-3.837855e+01,-1.064932e+01,-1.998255e+01,-1.970943e+01,-4.398941e+01,-1.683880e+01,2.260070e+01,2.609060e+00,3.821463e+00,-4.030034e-01,3.368227e+00,1.659412e+00,3.096356e+00,-1.630779e+00,2.761421e+00,3.179145e+00,-1.514497e+00,-3.357149e+00,-1.829673e+00,-2.898985e-01,-2.486242e-01,9.912293e-02,-9.130069e-01,5.306585e-01,3.319096e-01,-1.329997e+00,1.732975e+00,-3.631903e-01,1.579816e+00,1.528873e+00,1.890877e+00,1.156074e+00,1.518919e-02,alegria
-8.472579e+00,4.121173e+00,-3.374537e+00,-7.474195e+00,7.946195e+00,-2.907764e+01,-3.611326e+01,-5.828258e+00,-5.382048e+00,-1.741591e+01,-3.962403e+01,-1.770291e+01,2.210276e+01,2.097773e+00,3.294231e+00,-7.561660e-01,4.335008e+00,1.690007e+00,1.729877e+00,4.982117e-01,6.949224e-02,3.950661e+00,3.263400e+00,2.651485e+00,-1.032056e+00,-2.716534e-01,-7.389461e-01,-5.739549e-01,3.933836e-01,-4.159117e-03,-3.148800e-01,-1.111612e+00,1.213362e+00,-2.051844e+00,-4.171241e-01,1.807845e+00,3.138592e+00,1.691381e+00,-1.929823e-03,alegria
-6.308514e+00,1.118923e+01,3.559444e+00,-4.268559e+00,8.224975e+00,-2.986323e+01,-3.884524e+01,-8.534398e+00,-4.040020e+00,-1.923267e+01,-3.981011e+01,-1.685612e+01,2.208401e+01,3.889939e-01,2.579447e+00,2.031658e+00,4.054919e+00,2.430638e+00,2.340317e+00,1.361935e+00,-3.706401e+00,1.278610e+00,5.305402e+00,6.665511e+00,1.082597e+00,-2.847555e-01,-8.228068e-01,-1.149777e+00,4.867235e-01,-7.669096e-01,-9.154344e-01,-5.757087e-01,1.036260e+00,-1.347751e+00,-1.912553e+00,6.942104e-01,2.336315e+00,1.547664e+00,-2.022560e-02,alegria
-5.437267e+00,1.217664e+01,3.872402e+00,-5.063718e+00,9.213303e+00,-2.994081e+01,-3.586042e+01,-1.758224e+01,-9.935980e+00,-3.048014e+00,-2.361830e+01,-2.376220e+01,2.188631e+01,-2.735329e-01,1.001732e+00,2.425345e+00,2.691097e+00,-4.805443e-01,7.139751e-01,8.712233e-01,-5.010316e+00,-2.184415e+00,4.773019e+00,8.030537e+00,4.009959e+00,-3.515633e-01,-5.247918e-01,-1.121264e+00,8.686700e-02,-1.469851e+00,-1.092070e+00,-6.383209e-01,5.441127e-01,-7.466209e-02,-2.076594e+00,-1.299576e+00,-7.628351e-01,7.208359e-01,3.759557e-03,alegria
-9.202992e+00,1.246888e+01,7.318632e+00,8.933771e-01,1.281668e+01,-1.933169e+01,-3.169530e+01,-2.330433e+01,-1.131253e+01,-3.663673e-01,-1.866472e+01,-8.396169e+00,2.128515e+01,-3.193209e-01,-7.811729e-01,4.398583e-01,3.556353e-01,-1.832484e+00,7.257635e-01,3.364015e+00,-1.437432e+00,-3.316084e+00,1.201746e+00,5.634900e+00,3.387637e+00,-3.510715e-01,-1.486007e-01,-7.052162e-01,-3.784629e-01,-1.567221e+00,-4.938758e-01,-9.802314e-01,9.097829e-02,1.121828e+00,-1.072482e+00,-1.655912e+00,-2.351967e+00,-4.388892e-01,4.948696e-02,alegria
-8.393004e+00,8.490012e+00,6.872597e+00,3.400320e+00,3.247621e+00,-3.077353e+01,-3.533212e+01,-2.349487e+01,-1.266787e+01,-2.983972e+00,-1.004404e+01,-1.883087e+00,2.074437e+01,-1.720285e-01,-6.317789e-01,4.740691e-01,-1.164608e+00,-1.638781e+00,-6.544510e-01,2.217736e+00,-1.438303e+00,-4.134963e+00,-1.182651e+00,-6.473848e-01,1.419603e+00,-2.196976e-01,-2.260725e-01,-1.894337e-01,8.148345e-02,-1.452548e+00,6.955795e-01,-7.064697e-01,-5.299507e-02,1.615048e+00,6.298950e-02,-9.422849e-01,-2.194238e+00,-7.995507e-01,1.138319e-01,alegria
-6.427250e+00,9.126685e+00,4.258638e+00,-6.722402e+00,2.045396e+00,-2.581804e+01,-2.228932e+01,-1.276524e+01,-1.925450e+01,-1.325597e+01,-1.842274e+01,-1.085749e+01,2.089962e+01,-4.047619e-01,-1.298780e-01,1.114982e+00,-1.853334e+00,5.403773e-01,-1.876627e+00,1.143571e+00,1.167316e-01,-3.108525e+00,3.676456e-03,-7.553633e-01,1.833295e-01,-1.032536e-01,-5.609013e-01,-5.621006e-01,1.008381e+00,-9.865645e-01,9.943871e-02,-1.318822e+00,-7.028413e-02,1.609890e+00,5.167210e-01,-3.001434e-02,-4.357997e-01,2.126324e-01,2.080836e-01,alegria
